NOM_CATEGORIA,NOM_DEST,NOM_MUN,PAGOS
Primera,Otros,RIONEGRO,1754932191851.0
Primera,Otros,SABANETA,871891346097.0
Primera,Otros,SANTA MARTA,2987767535959.0
Primera,Otros,SOACHA,1708279220725.0
Primera,Otros,TUNJA,5687967012407.0
Primera,Otros,VALLEDUPAR,2889908080470.0
Primera,Otros,VILLAVICENCIO,5941622071921.0
Primera,Otros,YUMBO,1206319253538.0
Primera,Salud,ARMENIA,98158040647.0
Primera,Salud,BARRANCABERMEJA,84282868033.0
Primera,Salud,BARRANQUILLA,123831349730.0
Primera,Salud,BELLO,93863045808.0
Primera,Salud,BUCARAMANGA,156322799762.0
Primera,Salud,BUENAVENTURA,168969754794.0
Primera,Salud,CARTAGENA DE INDIAS,88278128211.0
Primera,Salud,CHÍA,16006855700.0
Primera,Salud,CÚCUTA,395195019444.0
Primera,Salud,ENVIGADO,25278380897.0
Primera,Salud,FLORIDABLANCA,72645275054.0
Primera,Salud,FUNZA,11871738900.0
Primera,Salud,IBAGUÉ,181905184010.0
Primera,Salud,ITAGÜÍ,47453308126.0
Primera,Salud,MANIZALES,83148928469.0
Primera,Salud,MONTERÍA,70756852492.0
Primera,Salud,MOSQUERA,18732078487.0
Primera,Salud,NEIVA,152083527907.0
Primera,Salud,PALMIRA,112266296248.0
Primera,Salud,PASTO,201447991195.0
Primera,Salud,PEREIRA,152353697908.0
Primera,Salud,RIONEGRO,26405728499.0
Primera,Salud,SABANETA,11884894797.0
Primera,Salud,SANTA MARTA,253907859824.0
Primera,Salud,SOACHA,97428225743.0
Primera,Salud,TUNJA,156997902968.0
Primera,Salud,VALLEDUPAR,240533878756.0
Primera,Salud,VILLAVICENCIO,275685890662.0
Primera,Salud,YUMBO,35047810940.0
Primera,Sector eléctrico,ARMENIA,43096667.0
Primera,Sector eléctrico,BARRANCABERMEJA,26025761143.0
Primera,Sector eléctrico,BARRANQUILLA,8153446781.0
Primera,Sector eléctrico,BELLO,5111090380.0
Primera,Sector eléctrico,BUCARAMANGA,42709054404.0
Primera,Sector eléctrico,BUENAVENTURA,69744000.0
Primera,Sector eléctrico,CHÍA,4140777827.0
