NOM_CATEGORIA,NOM_DEST,NOM_MUN,PAGOS
Segunda,Medio ambiente,DOSQUEBRADAS,1494522012.0
Segunda,Medio ambiente,FACATATIVÁ,2005252124.0
Segunda,Medio ambiente,FLORENCIA,2570656516.0
Segunda,Medio ambiente,FUSAGASUGÁ,4818404051.0
Segunda,Medio ambiente,GIRARDOT,2989247240.0
Segunda,Medio ambiente,GIRÓN,8283235015.0
Segunda,Medio ambiente,GUADALAJARA DE BUGA,3220193331.0
Segunda,Medio ambiente,IBAGUÉ,1417379614.0
Segunda,Medio ambiente,LA ESTRELLA,2412596895.0
Segunda,Medio ambiente,MADRID,269851802.0
Segunda,Medio ambiente,MANIZALES,49998336.0
Segunda,Medio ambiente,MONTERÍA,6649155842.0
Segunda,Medio ambiente,NEIVA,5339699048.0
Segunda,Medio ambiente,PASTO,1722769102.0
Segunda,Medio ambiente,PEREIRA,2471693679.0
Segunda,Medio ambiente,PIEDECUESTA,1019990000.0
Segunda,Medio ambiente,POPAYÁN,8118729147.0
Segunda,Medio ambiente,SAN ANDRÉS,1345197426.0
Segunda,Medio ambiente,SINCELEJO,5354677204.0
Segunda,Medio ambiente,SOGAMOSO,2806695237.0
Segunda,Medio ambiente,SOLEDAD,11998809938.0
Segunda,Medio ambiente,TOCANCIPÁ,7892304469.0
Segunda,Medio ambiente,TULUÁ,5233988202.0
Segunda,Medio ambiente,YOPAL,4041401841.0
Segunda,Medio ambiente,ZIPAQUIRÁ,3640510268.0
Segunda,Otros,BUCARAMANGA,5934822027616.0
Segunda,Otros,CAJICÁ,380004066524.0
Segunda,Otros,CÚCUTA,3502771718630.0
Segunda,Otros,DOSQUEBRADAS,1112078728844.0
Segunda,Otros,FACATATIVÁ,630754836811.0
Segunda,Otros,FLORENCIA,1132299260965.0
Segunda,Otros,FUSAGASUGÁ,796540021564.0
Segunda,Otros,GIRARDOT,568476709367.0
Segunda,Otros,GIRÓN,1178307376078.0
Segunda,Otros,GUADALAJARA DE BUGA,725550257015.0
Segunda,Otros,IBAGUÉ,4412028096382.0
Segunda,Otros,LA ESTRELLA,315641951828.0
Segunda,Otros,MADRID,296097817828.0
Segunda,Otros,MANIZALES,2916150195195.0
Segunda,Otros,MONTERÍA,3080601966301.0
Segunda,Otros,NEIVA,3091309051534.0
Segunda,Otros,PASTO,3854092162859.0
Segunda,Otros,PEREIRA,2006948890295.0
Segunda,Otros,PIEDECUESTA,915562563137.0
Segunda,Otros,POPAYÁN,1508758276097.0
Segunda,Otros,SAN ANDRÉS,1169590599523.0
Segunda,Otros,SANTA MARTA,4400079032109.0
Segunda,Otros,SINCELEJO,2106241302520.0
Segunda,Otros,SOGAMOSO,711466289836.0
Segunda,Otros,SOLEDAD,2546364099908.0
Segunda,Otros,TOCANCIPÁ,571048407684.0
Segunda,Otros,TULUÁ,1169291640720.0
Segunda,Otros,VALLEDUPAR,3269446695612.0
Segunda,Otros,YOPAL,1013335274898.0
Segunda,Otros,ZIPAQUIRÁ,605718905556.0
Segunda,Salud,BUCARAMANGA,173167603175.0
Segunda,Salud,CAJICÁ,10274941329.0
Segunda,Salud,CÚCUTA,56813600794.0
Segunda,Salud,DOSQUEBRADAS,74458949503.0
Segunda,Salud,FACATATIVÁ,24054807037.0
Segunda,Salud,FLORENCIA,79614078241.0
Segunda,Salud,FUSAGASUGÁ,45030261276.0
Segunda,Salud,GIRARDOT,35196500545.0
Segunda,Salud,GIRÓN,51855959647.0
Segunda,Salud,GUADALAJARA DE BUGA,50990409198.0
Segunda,Salud,IBAGUÉ,127857313015.0
Segunda,Salud,LA ESTRELLA,11619858024.0
Segunda,Salud,MADRID,16318615560.0
Segunda,Salud,MANIZALES,96716864732.0
Segunda,Salud,MONTERÍA,274606662733.0
Segunda,Salud,NEIVA,75828944806.0
Segunda,Salud,PASTO,21516121837.0
Segunda,Salud,PEREIRA,94073969820.0
Segunda,Salud,PIEDECUESTA,41533409287.0
Segunda,Salud,POPAYÁN,121974655794.0
Segunda,Salud,SAN ANDRÉS,29085779925.0
Segunda,Salud,SANTA MARTA,87350751119.0
Segunda,Salud,SINCELEJO,207355679740.0
Segunda,Salud,SOGAMOSO,41361767237.0
Segunda,Salud,SOLEDAD,238908298935.0
Segunda,Salud,TOCANCIPÁ,8166517301.0
Segunda,Salud,TULUÁ,99558310087.0
Segunda,Salud,VALLEDUPAR,63767255429.0
Segunda,Salud,YOPAL,54379194271.0
Segunda,Salud,ZIPAQUIRÁ,22416085960.0
Segunda,Sector eléctrico,BUCARAMANGA,8136015228.0
Segunda,Sector eléctrico,CAJICÁ,3979462714.0
Segunda,Sector eléctrico,CÚCUTA,1792553630.0
Segunda,Sector eléctrico,DOSQUEBRADAS,6446419709.0
Segunda,Sector eléctrico,FACATATIVÁ,2301684504.0
Segunda,Sector eléctrico,FLORENCIA,3011768413.0
Segunda,Sector eléctrico,FUSAGASUGÁ,2407795903.0
Segunda,Sector eléctrico,GIRARDOT,4843497995.0
Segunda,Sector eléctrico,GIRÓN,9689809150.0
Segunda,Sector eléctrico,GUADALAJARA DE BUGA,1999772215.0
Segunda,Sector eléctrico,IBAGUÉ,72248445.0
Segunda,Sector eléctrico,LA ESTRELLA,2486761999.0
Segunda,Sector eléctrico,MADRID,2004052258.0
Segunda,Sector eléctrico,MONTERÍA,3050194387.0
Segunda,Sector eléctrico,NEIVA,174280052.0
Segunda,Sector eléctrico,PIEDECUESTA,9420686985.0
Segunda,Sector eléctrico,POPAYÁN,16902436948.0
Segunda,Sector eléctrico,SAN ANDRÉS,6453048527.0
Segunda,Sector eléctrico,SINCELEJO,12772963696.0
Segunda,Sector eléctrico,SOGAMOSO,3683143119.0
Segunda,Sector eléctrico,SOLEDAD,5061392170.0
Segunda,Sector eléctrico,TOCANCIPÁ,698835191.0
Segunda,Sector eléctrico,TULUÁ,916302054.0
Segunda,Sector eléctrico,YOPAL,1047158649.0
Segunda,Sector eléctrico,ZIPAQUIRÁ,3606097659.0
Segunda,Sector minero,CÚCUTA,867834314.0
Segunda,Sector minero,IBAGUÉ,447428013.0
Segunda,Sector minero,MANIZALES,427158758.0
Segunda,Sector minero,PASTO,17197440.0
Segunda,Sector minero,VALLEDUPAR,8453113667.0
Segunda,Servicio de la deuda,BUCARAMANGA,51957718353.0
Segunda,Servicio de la deuda,CÚCUTA,3823542936.0
Segunda,Servicio de la deuda,DOSQUEBRADAS,6892075195.0
Segunda,Servicio de la deuda,FACATATIVÁ,4724705821.0
Segunda,Servicio de la deuda,FLORENCIA,2340129756.0
Segunda,Servicio de la deuda,FUSAGASUGÁ,732400234.0
Segunda,Servicio de la deuda,GIRARDOT,6582448521.0
Segunda,Servicio de la deuda,GIRÓN,7190520897.0
Segunda,Servicio de la deuda,MADRID,4198262860.0
Segunda,Servicio de la deuda,MANIZALES,8218432616.0
Segunda,Servicio de la deuda,MONTERÍA,15198503833.0
Segunda,Servicio de la deuda,NEIVA,1672642088.0
Segunda,Servicio de la deuda,PASTO,6810128879.0
Segunda,Servicio de la deuda,PEREIRA,7564210137.0
Segunda,Servicio de la deuda,PIEDECUESTA,6173722469.0
Segunda,Servicio de la deuda,POPAYÁN,3623760118.0
